38,1.0,120985,0.0,9,0.0,1.0,0.0,0.0,0.0,4386,0,35,0.0,0.0
37,0.0,254202,2.0,13,0.0,4.0,0.0,0.0,0.0,0,0,50,0.0,0.0
46,0.0,146195,6.0,12,2.0,11.0,1.0,1.0,1.0,0,0,36,0.0,0.0
38,6.0,125933,3.0,14,0.0,0.0,0.0,0.0,0.0,0,0,40,23.0,1.0
43,1.0,56920,0.0,9,0.0,1.0,0.0,0.0,0.0,0,0,60,0.0,0.0
27,0.0,163127,4.0,11,0.0,3.0,4.0,0.0,1.0,0,0,35,0.0,0.0
20,0.0,34310,1.0,10,1.0,4.0,2.0,0.0,0.0,0,0,20,0.0,0.0
49,0.0,81973,1.0,10,0.0,1.0,0.0,2.0,0.0,0,0,40,0.0,1.0
61,5.0,66614,0.0,9,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
27,0.0,232782,1.0,10,1.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
19,0.0,316868,1.0,10,1.0,5.0,2.0,0.0,0.0,0,0,30,1.0,0.0
45,0.0,196584,4.0,11,1.0,0.0,1.0,0.0,1.0,0,1564,40,0.0,1.0
70,0.0,105376,1.0,10,1.0,11.0,5.0,0.0,0.0,0,0,40,0.0,0.0
31,0.0,185814,0.0,9,1.0,8.0,3.0,1.0,1.0,0,0,30,0.0,0.0
22,0.0,175374,1.0,10,0.0,5.0,0.0,0.0,0.0,0,0,24,0.0,0.0
36,0.0,108293,0.0,9,4.0,5.0,3.0,0.0,1.0,0,0,24,0.0,0.0
64,0.0,181232,5.0,7,0.0,1.0,0.0,0.0,0.0,0,2179,40,0.0,0.0
43,3.0,174662,1.0,10,2.0,7.0,1.0,0.0,1.0,0,0,40,0.0,0.0
47,2.0,186009,1.0,10,2.0,3.0,3.0,0.0,1.0,0,0,38,1.0,0.0
34,0.0,198183,0.0,9,1.0,3.0,1.0,0.0,1.0,0,0,40,0.0,0.0
33,0.0,163003,2.0,13,1.0,2.0,5.0,2.0,1.0,0,0,40,3.0,0.0
21,0.0,296158,0.0,9,1.0,1.0,2.0,0.0,0.0,0,0,35,0.0,0.0
52,3.0,252903,0.0,9,2.0,7.0,1.0,0.0,0.0,0,0,45,0.0,1.0
48,0.0,187715,0.0,9,0.0,1.0,0.0,0.0,0.0,0,0,46,0.0,0.0
23,0.0,214542,2.0,13,1.0,9.0,1.0,0.0,0.0,0,0,40,0.0,0.0
71,1.0,494223,1.0,10,3.0,4.0,3.0,1.0,0.0,0,1816,2,0.0,0.0
29,0.0,191535,0.0,9,2.0,1.0,1.0,0.0,0.0,0,0,60,0.0,0.0
42,0.0,228456,2.0,13,3.0,5.0,5.0,1.0,0.0,0,0,50,0.0,0.0
68,3.0,38317,14.0,2,2.0,7.0,1.0,0.0,1.0,0,0,20,0.0,0.0
25,0.0,252752,0.0,9,1.0,5.0,3.0,0.0,1.0,0,0,40,0.0,0.0
44,5.0,78374,3.0,14,2.0,2.0,3.0,2.0,1.0,0,0,40,0.0,0.0
28,0.0,88419,0.0,9,1.0,2.0,1.0,2.0,1.0,0,0,40,10.0,0.0
45,1.0,201080,3.0,14,0.0,4.0,0.0,0.0,0.0,0,0,40,0.0,1.0
36,0.0,207157,1.0,10,2.0,5.0,3.0,0.0,1.0,0,0,40,1.0,0.0
39,6.0,235485,6.0,12,1.0,2.0,1.0,0.0,0.0,0,0,42,0.0,0.0
46,4.0,102628,3.0,14,4.0,12.0,3.0,0.0,0.0,0,0,40,0.0,0.0
18,0.0,25828,5.0,7,1.0,9.0,2.0,0.0,0.0,0,0,16,0.0,0.0
66,2.0,54826,4.0,11,4.0,0.0,1.0,0.0,1.0,0,0,20,0.0,0.0
27,0.0,124953,0.0,9,1.0,5.0,1.0,0.0,0.0,0,1980,40,0.0,0.0
28,4.0,175325,0.0,9,0.0,12.0,0.0,0.0,0.0,0,0,40,0.0,0.0
51,0.0,96062,1.0,10,0.0,4.0,0.0,0.0,0.0,0,1977,40,0.0,1.0
27,0.0,428030,2.0,13,1.0,1.0,1.0,0.0,0.0,0,0,50,0.0,0.0
28,4.0,149624,2.0,13,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,1.0
27,0.0,253814,0.0,9,5.0,4.0,3.0,0.0,1.0,0,0,25,0.0,0.0
21,0.0,312956,0.0,9,1.0,1.0,2.0,1.0,0.0,0,0,40,0.0,0.0
34,0.0,483777,0.0,9,1.0,9.0,1.0,1.0,0.0,0,0,40,0.0,0.0
18,0.0,183930,0.0,9,1.0,5.0,2.0,0.0,0.0,0,0,12,0.0,0.0
33,0.0,37274,2.0,13,0.0,0.0,0.0,0.0,0.0,0,0,65,0.0,0.0
44,2.0,181344,1.0,10,0.0,2.0,0.0,1.0,0.0,0,0,38,0.0,1.0
43,0.0,114580,1.0,10,2.0,3.0,1.0,0.0,1.0,0,0,40,0.0,0.0
30,0.0,633742,1.0,10,1.0,1.0,1.0,1.0,0.0,0,0,45,0.0,0.0
40,0.0,286370,8.0,4,0.0,6.0,0.0,0.0,0.0,0,0,40,1.0,1.0
37,6.0,29054,1.0,10,0.0,3.0,0.0,0.0,0.0,0,0,42,0.0,1.0
34,0.0,304030,0.0,9,0.0,3.0,0.0,1.0,0.0,0,0,40,0.0,0.0
41,1.0,143129,2.0,13,2.0,2.0,1.0,0.0,1.0,0,0,40,0.0,0.0
53,3.0,135105,2.0,13,2.0,7.0,1.0,0.0,1.0,0,0,50,0.0,0.0
31,0.0,99928,3.0,14,0.0,0.0,4.0,0.0,1.0,0,0,50,0.0,0.0
58,4.0,109567,12.0,16,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0
38,0.0,155222,1.0,10,2.0,6.0,1.0,1.0,1.0,0,0,28,0.0,0.0
24,0.0,159567,1.0,10,0.0,6.0,0.0,0.0,0.0,0,0,40,0.0,0.0
41,2.0,523910,2.0,13,0.0,1.0,0.0,1.0,0.0,0,0,40,0.0,0.0
47,0.0,120939,1.0,10,0.0,11.0,0.0,0.0,0.0,0,0,45,0.0,0.0
41,6.0,130760,2.0,13,0.0,11.0,0.0,0.0,0.0,0,0,24,0.0,0.0
23,0.0,197387,13.0,3,0.0,8.0,5.0,0.0,0.0,0,0,40,1.0,0.0
36,0.0,99374,1.0,10,2.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
40,6.0,56795,3.0,14,1.0,2.0,1.0,0.0,1.0,14084,0,55,0.0,1.0
35,0.0,138992,3.0,14,0.0,0.0,5.0,0.0,0.0,7298,0,40,0.0,1.0
24,1.0,32921,0.0,9,1.0,4.0,1.0,0.0,0.0,0,0,40,0.0,0.0
26,0.0,397317,3.0,14,1.0,0.0,1.0,0.0,1.0,0,1876,40,0.0,0.0
19,3.0,170653,0.0,9,1.0,7.0,2.0,0.0,0.0,0,0,40,14.0,0.0
51,0.0,259323,2.0,13,0.0,2.0,0.0,0.0,0.0,0,0,50,0.0,1.0
42,2.0,254817,1.0,10,1.0,0.0,1.0,0.0,1.0,0,1340,40,0.0,0.0
37,4.0,48211,0.0,9,2.0,3.0,3.0,0.0,1.0,0,0,35,0.0,0.0
18,0.0,140164,5.0,7,1.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
36,0.0,128757,2.0,13,0.0,5.0,0.0,1.0,0.0,7298,0,36,0.0,1.0
35,0.0,36270,0.0,9,2.0,1.0,1.0,0.0,0.0,0,0,60,0.0,0.0
58,5.0,210563,0.0,9,0.0,4.0,4.0,0.0,1.0,15024,0,35,0.0,1.0
17,0.0,65368,5.0,7,1.0,4.0,2.0,0.0,1.0,0,0,12,0.0,0.0
44,2.0,160943,0.0,9,0.0,8.0,0.0,1.0,0.0,0,0,40,0.0,0.0
37,0.0,208358,0.0,9,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,1.0
35,0.0,153790,1.0,10,1.0,4.0,1.0,3.0,1.0,0,0,40,0.0,0.0
60,0.0,85815,0.0,9,0.0,1.0,0.0,2.0,0.0,0,0,40,0.0,0.0
54,5.0,125417,8.0,4,0.0,6.0,0.0,0.0,0.0,0,0,40,0.0,1.0
37,0.0,635913,2.0,13,1.0,2.0,1.0,1.0,0.0,0,0,60,0.0,1.0
50,0.0,313321,6.0,12,2.0,4.0,1.0,0.0,1.0,0,0,40,0.0,0.0
38,0.0,182609,2.0,13,0.0,4.0,0.0,0.0,0.0,0,0,50,19.0,0.0
45,0.0,109434,2.0,13,0.0,0.0,0.0,0.0,0.0,0,0,55,0.0,0.0
25,0.0,255004,7.0,6,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
31,0.0,197860,1.0,10,0.0,9.0,0.0,0.0,0.0,0,0,40,0.0,0.0
64,3.0,187656,14.0,2,2.0,7.0,1.0,0.0,0.0,0,0,40,0.0,0.0
90,0.0,51744,0.0,9,1.0,5.0,1.0,1.0,0.0,0,2206,40,0.0,0.0
54,0.0,176681,0.0,9,0.0,3.0,0.0,1.0,0.0,0,0,20,0.0,0.0
53,2.0,140359,15.0,1,1.0,6.0,1.0,0.0,1.0,0,0,35,0.0,0.0
18,0.0,243313,0.0,9,1.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
60,3.0,24215,7.0,6,2.0,7.0,1.0,3.0,1.0,0,0,10,0.0,0.0
66,1.0,167687,0.0,9,0.0,10.0,0.0,0.0,0.0,1409,0,50,0.0,0.0
75,0.0,314209,4.0,11,4.0,3.0,1.0,0.0,1.0,0,0,20,20.0,0.0
65,0.0,176796,0.0,9,2.0,3.0,1.0,0.0,1.0,0,0,40,0.0,0.0
35,0.0,538583,5.0,7,3.0,8.0,1.0,1.0,0.0,3674,0,40,0.0,0.0
41,0.0,130408,0.0,9,2.0,4.0,3.0,1.0,1.0,0,0,38,0.0,0.0
25,0.0,159732,1.0,10,1.0,3.0,1.0,0.0,0.0,0,0,42,0.0,0.0
33,0.0,110978,1.0,10,2.0,1.0,5.0,4.0,1.0,0,0,40,0.0,0.0
28,0.0,76714,9.0,15,1.0,0.0,1.0,0.0,0.0,0,0,55,0.0,1.0
59,4.0,268700,0.0,9,0.0,5.0,0.0,0.0,0.0,0,0,40,0.0,0.0
40,4.0,170525,1.0,10,1.0,3.0,1.0,0.0,1.0,0,0,38,0.0,0.0
41,0.0,180138,2.0,13,0.0,2.0,0.0,0.0,0.0,0,0,50,23.0,1.0
38,2.0,115076,3.0,14,0.0,2.0,0.0,0.0,0.0,0,0,70,0.0,1.0
23,0.0,115458,0.0,9,1.0,8.0,2.0,0.0,0.0,0,0,40,0.0,0.0
40,0.0,347890,2.0,13,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,1.0
41,1.0,196001,0.0,9,0.0,5.0,4.0,0.0,1.0,0,0,20,0.0,0.0
24,4.0,273905,6.0,12,0.0,12.0,0.0,0.0,0.0,0,0,50,0.0,0.0
20,3.0,119156,1.0,10,1.0,7.0,2.0,0.0,0.0,0,0,20,0.0,0.0
38,0.0,179488,1.0,10,2.0,1.0,1.0,0.0,0.0,0,1741,40,0.0,0.0
56,0.0,203580,0.0,9,0.0,3.0,0.0,0.0,0.0,0,0,35,2.0,0.0
58,0.0,236596,0.0,9,0.0,3.0,0.0,0.0,0.0,0,0,45,0.0,1.0
32,0.0,183916,0.0,9,1.0,5.0,1.0,0.0,1.0,0,0,34,0.0,0.0
40,0.0,207578,6.0,12,0.0,11.0,0.0,0.0,0.0,0,1977,60,0.0,1.0
45,0.0,153141,0.0,9,0.0,3.0,0.0,0.0,0.0,0,0,40,2.0,0.0
41,0.0,112763,9.0,15,0.0,0.0,4.0,0.0,1.0,0,0,40,0.0,1.0
42,0.0,390781,2.0,13,0.0,3.0,4.0,1.0,1.0,0,0,40,0.0,0.0
59,2.0,171328,7.0,6,4.0,5.0,3.0,1.0,1.0,0,0,30,0.0,0.0
19,2.0,27382,1.0,10,1.0,3.0,2.0,0.0,0.0,0,0,40,0.0,0.0
58,0.0,259014,1.0,10,1.0,8.0,1.0,0.0,0.0,0,0,20,0.0,0.0
42,1.0,303044,0.0,9,0.0,10.0,0.0,2.0,0.0,0,0,40,33.0,1.0
20,0.0,117789,0.0,9,1.0,5.0,2.0,0.0,1.0,0,0,40,0.0,0.0
32,0.0,172579,0.0,9,3.0,5.0,1.0,0.0,1.0,0,0,30,0.0,0.0
45,0.0,187666,4.0,11,4.0,2.0,1.0,0.0,1.0,0,0,45,0.0,0.0
50,0.0,204518,8.0,4,2.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
36,0.0,150042,2.0,13,2.0,0.0,2.0,0.0,1.0,0,0,40,0.0,0.0
45,0.0,98092,0.0,9,0.0,4.0,0.0,0.0,0.0,0,0,60,0.0,0.0
17,0.0,245918,5.0,7,1.0,5.0,2.0,0.0,0.0,0,0,12,0.0,0.0
59,0.0,146013,1.0,10,0.0,4.0,0.0,0.0,0.0,4064,0,40,0.0,0.0
26,0.0,378322,5.0,7,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
37,5.0,257295,1.0,10,0.0,2.0,0.0,2.0,0.0,0,0,75,35.0,1.0
19,3.0,218956,1.0,10,1.0,7.0,2.0,0.0,0.0,0,0,24,5.0,0.0
64,0.0,21174,0.0,9,0.0,2.0,0.0,0.0,0.0,0,0,40,0.0,1.0
33,0.0,185480,2.0,13,1.0,0.0,1.0,0.0,1.0,0,0,45,0.0,0.0
33,0.0,222205,0.0,9,0.0,1.0,4.0,0.0,1.0,0,0,40,0.0,1.0
61,0.0,69867,0.0,9,0.0,2.0,0.0,0.0,0.0,0,0,40,0.0,1.0
17,0.0,191260,10.0,5,1.0,5.0,2.0,0.0,0.0,1055,0,24,0.0,0.0
50,1.0,30653,3.0,14,0.0,10.0,0.0,0.0,0.0,2407,0,98,0.0,0.0
27,2.0,209109,3.0,14,1.0,0.0,2.0,0.0,0.0,0,0,35,0.0,0.0
30,0.0,70377,0.0,9,2.0,0.0,2.0,0.0,1.0,0,0,40,0.0,0.0
43,0.0,477983,0.0,9,0.0,9.0,0.0,1.0,0.0,0,0,40,0.0,0.0
44,0.0,170924,1.0,10,0.0,1.0,0.0,0.0,0.0,7298,0,40,0.0,1.0
35,0.0,190174,1.0,10,1.0,2.0,1.0,0.0,1.0,0,0,40,0.0,0.0
25,0.0,193787,1.0,10,1.0,11.0,2.0,0.0,1.0,0,0,40,0.0,0.0
24,0.0,279472,1.0,10,0.0,6.0,4.0,0.0,1.0,7298,0,48,0.0,1.0
22,0.0,34918,2.0,13,1.0,0.0,1.0,0.0,1.0,0,0,15,4.0,0.0
42,2.0,97688,1.0,10,0.0,1.0,0.0,0.0,0.0,5178,0,40,0.0,1.0
34,0.0,175413,6.0,12,2.0,4.0,3.0,1.0,1.0,0,0,45,0.0,0.0
60,0.0,173960,2.0,13,2.0,0.0,1.0,0.0,1.0,0,0,42,0.0,0.0
